date,close,high,low,open,volume,ticker,rsi,macd,macd_signal,atr,bb_upper,bb_middle,bb_lower,sma_50,sma_200,ema_20,obv,sector_id,pe_ratio,debt_to_equity,market_cap_b,quick_ratio,return_5d_forward,return_20d_forward,volatility_5d,trend_label
2024-11-20,227.35011291503906,228.27340522879027,224.26251907255318,226.4168829534927,35169600,AAPL,56.669026779768956,-0.24151397762821603,-0.5563002697149405,3.942545851808138,232.25793135455478,225.36147079467773,218.46501023480067,225.62903289794923,,225.54552433127822,-191231000.0,1,13.853579749141861,0.7835265515627854,850.3856188396011,1.6019722223078945,0.025895162267108418,0.09078602489772147,0.011398474773333394,1
2024-11-21,226.87356567382812,228.50174921258224,224.08381355701644,227.2309725554499,42108300,AAPL,63.00440022407085,-0.10589862233638314,-0.466219940239229,3.858597593896655,232.03411406443104,225.27228775024415,218.51046143605726,225.74806549072267,,225.6720044591401,-233339300.0,1,22.0526666081829,0.4261561427270457,501.34739447992945,1.2795101060677938,0.03855246964478454,0.11364441304705286,0.009929896757991448,1
2024-11-22,228.21383666992188,229.05771868234922,226.4168797117104,226.4168797117104,38168300,AAPL,67.64616699559939,0.10847575112578056,-0.35128080196622713,3.8205535919775593,231.82520455865838,225.20846633911134,218.5917281195643,225.89925872802735,,225.9140837173098,-195171000.0,1,31.06765322353814,0.6877663085985093,486.02924857431543,1.8303160696692324,0.04228487648362633,0.11049735688111761,0.005873802242821569,1
2024-11-25,231.19223022460938,231.5694972757357,228.08479132337303,229.79240040372403,90152800,AAPL,69.70628488347171,0.5127893386723485,-0.178466773838512,3.870412121111156,231.75849115952315,225.19489059448242,218.6312900294417,226.23259399414061,,226.41676433705263,-105018200.0,1,15.583107631333718,0.5164731025934561,391.93824326537634,1.3136733003305072,0.04199759837145978,0.10877334616606316,0.005730305772247503,1
2024-11-26,233.366455078125,233.87279036398945,231.6489234928732,231.6489234928732,45986200,AAPL,74.21559339500122,0.9971579287551151,0.05665816668021342,3.716200607536168,232.21315492625388,225.27663803100586,218.34012113575784,226.60009246826172,,227.07863964572618,-59032000.0,1,34.82875670208232,1.1287776476952978,522.7150471787259,1.7168452780590433,0.0338211224506344,0.10193120081882201,0.005807175185012115,1
2024-11-27,233.2373809814453,233.99191506726265,232.12545514826604,232.78070364946953,33498400,AAPL,68.02423133759555,1.354988857104729,0.3163243047651166,3.484004115904696,233.23613703736814,225.5289505004883,217.82176396360845,226.88765625,,227.66518643960418,-92530400.0,1,28.996889622743122,0.8463267340137138,396.6020718089958,0.6769508477053137,0.034521075436940274,0.08794117540763136,0.00644454864460811,1
2024-11-29,235.62010192871094,236.0966394139658,232.28430923421996,233.11825362062933,28481400,AAPL,72.07311124305062,1.8099738610681584,0.615054216025725,3.5967570261450055,234.99393742805444,226.10816116333007,217.2223848986057,227.0606314086914,,228.42279743856673,-64049000.0,1,38.472741600494416,0.895743824985179,539.9283758504737,0.9991751359152127,0.023216637080974767,0.06265529884116017,0.005223695360535707,1
2024-12-02,237.86383056640625,239.0551819380818,235.45134517492735,235.5605532676808,48137100,AAPL,83.3622428507337,2.3248040106440726,0.9570041749493945,3.4669821936911682,236.93407613972354,226.94831390380858,216.96255166789362,227.29177032470704,,229.3219434507419,-15911900.0,1,55.14467642739773,0.5471187420366286,488.870676562586,1.3621890479169176,0.029884382498728268,0.04520219975076101,0.005179995617457056,1
2024-12-03,240.90174865722656,241.01095673492534,237.17876666593097,238.0822139315433,38861000,AAPL,85.31434692390373,2.9440085167231587,1.3544050433041475,3.5825722604982246,239.23228864818176,227.98498992919923,216.7376912102167,227.61798065185548,,230.4247820418357,22949100.0,1,31.16046066872311,0.8669097668316852,556.6649774352425,1.112391340744217,0.021100490838749097,0.004945483949608587,0.00511748018308472,1
2024-12-04,241.25917053222656,242.35125137710352,239.51185632927692,241.12017980186528,44383900,AAPL,85.00971191476528,3.424102583973479,1.7683445514380138,3.509530964955754,241.25368695826575,228.96813278198243,216.68257860569912,227.9334881591797,,231.45662856473007,67333000.0,1,11.128577225572528,0.8264839769286082,235.11245581778297,1.8731355669514214,0.014320517002737843,0.0014402484380728886,0.005852573969181224,1
2024-12-05,241.2889862060547,242.77817929899135,240.38555390946996,242.23215395066566,40033900,AAPL,82.96258814464359,3.7636020056974644,2.167396042289904,3.4059961566727384,242.82280472350482,229.98896408081055,217.15512343811628,228.26942626953124,,232.39304357818955,107366900.0,1,32.40540847102493,0.8133754726873293,328.73105239689744,1.5398270906201579,0.020243513054394313,0.008064445236370954,0.005647494778072941,1
2024-12-06,241.0904083251953,242.86752040520184,240.33588934668637,241.1599112680226,36870600,AAPL,95.83745337201398,3.9708605592223876,2.5280889456764006,3.30671665224209,244.33058235956221,230.76384048461915,217.1970986096761,228.57858367919923,,233.22136403028534,70496300.0,1,36.41550286008501,1.1079238181671824,667.1422516890826,1.0160494376258966,0.02178397466782256,-0.0025943505086053475,0.0061271116215784,1
2024-12-09,244.9722442626953,245.4587194212017,240.00826768189094,240.08769312504634,44649200,AAPL,96.01950063396288,4.3976527707108914,2.9020017106832987,3.3599021905694935,246.45219392214096,231.74621124267577,217.04022856321058,228.9600225830078,,234.34049548099105,115145500.0,1,23.724637956603672,0.7213233701378878,396.4510488803633,1.7508069244518403,0.017385840888690662,-0.016413465610949807,0.007895378813783951,1
2024-12-10,245.98489379882812,246.42172615122828,243.5723933612922,245.11122909402775,36914800,AAPL,96.16280130044969,4.7626995914750125,3.2741412868416417,3.315227130727572,248.26541023484396,232.91473236083985,217.56405448683574,229.25837890625,,235.44948579697552,152060300.0,1,39.35730917339825,0.944034716203163,219.14700336929167,1.8923016578923084,0.0230454741037458,-0.044073128581469945,0.006907748367447854,1
2024-12-11,244.71412658691406,248.99307203962232,244.48577275361333,246.17353693536344,45205800,AAPL,90.35524960466255,4.893057413157777,3.597924512104869,3.3506852114255645,249.43000777755114,234.01971511840821,218.6094224592653,229.66599334716796,,236.33183253887444,106854500.0,1,37.99529083259644,0.7520998621022237,602.3041173443671,1.4756187472062021,0.006328820700501447,-0.049048718997425134,0.008099683263352867,1
2024-12-12,246.17352294921875,246.9479020514793,243.9099357862414,245.11122473397327,32777500,AAPL,92.89490278072951,5.055847354624035,3.8895090806087023,3.252115969259287,250.6407841399869,235.15348739624022,219.66619065249355,230.09148986816408,,237.26913638747865,139632000.0,1,32.80892186092589,0.7923611654856699,654.0097941256327,1.8530408740715227,0.00738017214744513,-0.05920309314798344,0.008024660972831131,1
2024-12-13,246.34231567382812,247.4939467696469,244.46593306347833,246.03455153835694,33155300,AAPL,92.5045936071646,5.139237784178988,4.13945482132276,3.2797713075114125,251.84561283849507,236.14181671142578,220.43802058435648,230.54237854003907,,238.13324870046432,172787300.0,1,19.02307302495916,0.3741021916607624,502.04826170249777,1.0819600264152263,0.025631662955310164,-0.04134935633978487,0.007821807262095543,1
2024-12-16,249.23129272460938,249.56885459541954,245.86571770543418,246.20327957624434,51694800,AAPL,92.47303323031109,5.376465061708217,4.3868568693998515,3.2953735173416043,252.96992533292234,237.4344352722168,221.89894521151126,231.0286343383789,,239.1902052741924,224482100.0,1,26.13824684061837,0.43913877051600825,641.0657497232088,1.0048456230242164,0.01685008995147319,-0.09074245749409338,0.006268547897594577,1
2024-12-17,251.6537322998047,252.0012166921119,247.98039295462073,248.2782345553336,51356400,AAPL,92.55999533735552,5.694299674754319,4.648345430470745,3.3911066314923977,254.55551742179378,238.6982635498047,222.8410096778156,231.6646908569336,,240.37720784806024,275838500.0,1,35.5672783575988,0.7011395923473824,533.5722450784627,1.3500851780207848,0.01862102489478601,-0.09270942658178416,0.006884185312553635,1
2024-12-18,246.26287841796875,252.4479889260113,245.95511429725673,250.34326772719038,56774100,AAPL,74.35046056197653,5.4483834673390845,4.808353037844413,3.721564825046538,254.80609804003316,239.6796417236328,224.55318540723246,232.11200714111328,,240.93774790233724,219064400.0,1,46.94780530454234,0.1473499509958346,593.5707502114526,1.6751823786849291,0.044224690814643974,-0.10243914710765634,0.013397951078888673,1
2024-12-19,247.99032592773438,250.184410158509,245.3097817058068,245.71683140567848,60882300,AAPL,73.70626503830643,5.331426314532507,4.912967693182032,3.797443273114849,255.0943558382038,240.71165237426757,226.32894891033135,232.5190982055664,,241.6094219999941,279946700.0,1,26.537205583447744,0.7754991771275167,293.1714499547507,1.622164348882851,0.0232195528786856,-0.10392723636790746,0.013496604249775711,1
2024-12-20,252.65647888183594,253.16279902630112,243.919877297432,246.2529371403228,147495300,AAPL,75.94014009738927,5.551264948250179,5.040627144195661,4.200235056380182,255.76989815446083,242.00079803466798,228.23169791487513,233.02942962646483,,242.66152265540762,427442000.0,1,24.771587593487457,0.7215198329227985,778.8677514523631,1.7182598635325426,-0.008998498925446796,-0.12114431038459417,0.0154954147506502,0
2024-12-23,253.4308624267578,253.80811434244586,251.6239676953758,252.93446477293034,40858800,AAPL,73.86542249450568,5.722015101347523,5.176904735626034,4.0825176690998735,256.3146966372211,243.26164932250975,230.2086020077984,233.58480072021484,,243.68717406220287,468300800.0,1,38.80809003148196,1.1436389271017957,748.8893046992632,2.3133416131983258,-0.018999515021320912,-0.12727706231572355,0.015057180301263117,0
2024-12-24,256.33978271484375,256.34969006633503,253.4507293352449,253.64930053302467,23234700,AAPL,76.18070007311454,6.0226361832928035,5.3460510251593885,4.0881914256534895,257.52154844989207,244.51902694702147,231.5165054441509,234.1239727783203,,244.8921844100734,491535500.0,1,33.97995165247392,0.5971082860441599,497.754044367627,2.092846691701901,-0.05557724273328235,-0.10975997834566475,0.015259742551267691,0
2024-12-26,257.1537780761719,258.2260137599804,255.77380863027113,256.329771467171,27237100,AAPL,76.8120501262444,6.254465593318315,5.527733938791174,4.092447121381194,258.7671806269956,245.70839309692383,232.64960556685207,234.62884765625,,246.05995523541614,518772600.0,1,28.46627546539691,0.893068306303428,559.5164117442838,1.6045244164820953,-0.06045851053274576,-0.08014814129498027,0.006617459438295774,0
2024-12-27,253.74855041503906,256.8361595932908,251.23677948504655,255.9724022209019,42355300,AAPL,69.30075016375466,6.09318026816743,5.640823204666425,4.334259087996183,258.85708525049535,246.73395156860352,234.6108178867117,235.1066751098633,,246.79220239538023,476417300.0,1,18.33641624909775,0.9069718715420301,726.6504737584233,2.1542822829214243,-0.0414335466206216,-0.06350019679057717,0.011959359487885415,0
2024-12-30,250.38294982910156,251.67358663649517,248.94339979921563,250.41273247360002,35557500,AAPL,58.38203602398351,5.628898211485335,5.638438206030207,4.288166150604233,258.4936967638496,247.47209396362305,236.45049116339652,235.50985137939452,,247.13417834144894,440859800.0,1,27.15905349364642,0.4032096570487232,371.9928302554931,2.2358483679951973,-0.039611381422325675,-0.05793012254493579,0.011034662347925349,0
2024-12-31,248.6157989501953,251.4551941340452,247.63292614272083,250.6212497119267,39480700,AAPL,53.982586626945626,5.060028174326106,5.522756199689387,4.357661522131967,258.0644770907909,248.0096923828125,237.95490767483412,235.82115783691407,,247.27528506609147,401379100.0,1,21.410221113480652,0.7195187851936838,585.7415565121344,1.2879410993463414,-0.030828282943771934,-0.05758335412789761,0.010855876938666338,0
2025-01-02,242.09312438964844,247.30529937932678,240.07775127221439,247.13651085819407,55740700,AAPL,46.57671839977108,4.036340822156831,5.225473124182876,4.645572121558534,257.95950886728303,248.0692611694336,238.17901347158414,235.97265594482423,,246.78174595404928,345638400.0,1,22.858217004339195,0.5560003904675095,630.5360739926379,1.6119032712253192,-0.028706120679186875,-0.06495802453648158,0.010703291041366617,0
2025-01-03,241.6066436767578,242.42072787413275,240.14723350152744,241.6066436767578,40244100,AAPL,43.87967062129036,3.149500807637992,4.810278660873899,4.590966986370491,257.92761040124765,248.08663482666014,238.24565925207264,236.12672149658204,,246.28887907049773,305394300.0,1,47.35052501343827,0.8376845729863425,231.02207496494128,1.10933440497896,-0.0368178266298792,-0.0433924407828864,0.009074459770809768,0
2025-01-06,243.23484802246094,245.54806288478193,241.4478134561986,242.5498168429892,45045600,AAPL,45.99227858960461,2.5486766323002428,4.357958255159168,4.6675552522572605,257.7772950421578,248.18392791748047,238.59056079280316,236.41450561523436,,245.9980189706847,350439900.0,1,31.635589567886708,0.9355491175929713,619.3708824456056,1.184642644794806,-0.04783672725179966,-0.05114293097423406,0.01238548796209625,0
2025-01-07,240.46493530273438,243.78086767976055,239.6111308132576,241.22937670987722,40856000,AAPL,38.659141770412155,1.8279389944101467,3.8519544030093638,4.7008838220085165,257.84693425864657,248.15265426635742,238.45837427406823,236.65065979003907,,245.47105862135612,309583900.0,1,31.516311108726395,0.6381046014815525,249.5508825271047,1.408764802863575,-0.01791827076937469,-0.03711656305864375,0.012227442856245769,0
2025-01-08,240.95140075683594,241.95413364050106,238.32049944087447,240.17702168463396,37628900,AAPL,35.424516643224905,1.2812336562831774,3.3378102536641268,4.6732274264467595,258.08062453208686,247.95161209106445,237.82259965004204,236.87988250732423,,245.04061501521136,347212800.0,1,28.647680051550296,0.4714985437948014,242.9439830279777,1.0327609995253313,-0.05949734250761307,-0.06209306306750895,0.013047489541782,0
2025-01-10,235.14356994628906,238.4297199246896,231.32130202918376,238.28079154222544,61710900,AAPL,35.02669740902179,0.37499956709410753,2.745248116350123,4.897314862082303,259.03199685375745,247.4095458984375,235.78709494311755,236.95347900390624,,244.09803929436163,285501900.0,1,38.511942923636816,0.5708333041155982,706.0590117678594,1.1815573743950902,-0.02900572984745753,-0.03778644106854667,0.012237575916100488,0
2025-01-13,232.71121215820312,232.9792711307645,228.06493742769467,231.84748509521594,49630700,AAPL,29.808419002205483,-0.5333206347912949,2.0895343661218395,5.054743723931746,260.1329742290909,246.80940017700195,233.485826124913,236.9730731201172,,243.01357956710842,235871200.0,1,35.090673779734765,0.7994150575234837,474.01136667385833,1.8037154299904385,-0.05017073677465378,-0.006502802909423622,0.012168516889053987,0
2025-01-14,231.5992889404297,234.41882398797216,230.79512716232853,233.05869925952226,39435300,AAPL,19.287489621117174,-1.3275902162071986,1.406109449656032,4.653370516558498,261.04402226187045,246.0806884765625,231.11735469125455,237.04123626708986,,241.92650426932948,196435900.0,1,34.69602025186227,0.9811657761897126,424.7872971594102,2.0349454541986844,-0.04050924454616067,0.01650556713182061,0.009648625155407044,0
2025-01-15,236.15621948242188,237.2383779015073,232.74100113522098,232.94949481929564,39832000,AAPL,27.308230241533252,-1.5712361388532656,0.8106403319541724,4.9001521104161805,261.176850041273,245.57138366699218,229.96591729271137,237.2836428833008,,241.37695333724304,236267900.0,1,15.807598012999627,0.9182922123818112,422.78085474414155,2.0841302607095806,-0.0597385727545372,0.016502900413833066,0.01612929992948156,0
2025-01-16,226.6154327392578,236.29518618874627,226.38709407905125,235.63995285298606,71759100,AAPL,16.747969639366303,-2.5053093952089682,0.1474503865215443,5.399385286853167,262.07506374701563,244.44059066772462,226.8061175884336,237.39473602294922,,239.971094232673,164508800.0,1,14.560669930670873,0.839854149491466,602.5007843039041,1.5855871176867675,-0.02400765877530109,0.07276337444664205,0.022423982347782517,0
2025-01-17,228.32305908203125,230.6164138035219,226.833866130533,230.44764042021458,68488300,AAPL,18.37986137415818,-3.072361732301033,-0.4965120372429712,5.510012139321369,261.9550856063581,243.27405700683593,224.59302840731374,237.55783264160155,,238.8617575516595,232997100.0,1,27.1147230087317,1.0882637702051356,174.14123771260302,1.6622686402417073,-0.0005217404132957792,0.06417420395193196,0.022614348523184877,0
2025-01-21,221.03591918945312,222.80309340530198,217.79941234276583,222.38612124582832,98070400,AAPL,16.937624777873253,-4.06293114188307,-1.209795858170991,5.8390584356170905,263.0962056437511,242.01270904541016,220.92921244706926,237.54662475585937,,237.1640586600208,134926700.0,1,29.57410670822706,0.651376847100786,489.3811504548258,1.8220021725625837,0.07015810644553988,0.101056689265415,0.025592485106111593,1
2025-01-22,222.21737670898438,222.5052806842356,218.2064751614249,218.2064751614249,64126500,AAPL,20.2184448650481,-4.698469753053018,-1.9075306371473966,5.802890928973325,263.362416183433,240.72406158447265,218.08570698551227,237.5735250854492,,235.74056514087448,199053200.0,1,31.944552142139162,1.1298845619281503,567.864698577914,1.5188876033537229,0.0693829215679862,0.09949641693199984,0.02649120489821596,1
2025-01-23,222.048583984375,225.39429904989126,220.69838187044374,223.12080464680741,60234800,AAPL,20.9257619631248,-5.156319996211408,-2.557288508960199,5.8652944424106925,262.5621135800225,239.19366683959962,215.82522009917668,237.50263916015626,,234.43656693549357,138818400.0,1,24.50686100424496,1.2992510198105318,627.3626624072355,1.5446019969918887,0.06228209443937338,0.09907885940411743,0.022427903060178857,1
2025-01-24,221.1749267578125,224.00439930767484,219.81480209957203,223.160517277336,54697900,AAPL,23.878091463823722,-5.525966546717001,-3.15102411651156,5.554690837419399,261.2623326096215,237.58087005615235,213.8994075026832,237.41964111328124,,233.17355358523824,84120500.0,1,32.64621246432559,0.6582053838856272,602.7061570559289,2.1439797832474032,0.05934099670302251,0.11038556956004109,0.015869909349796964,1
2025-01-27,228.2039337158203,230.47742834163907,222.36629236472388,222.40601266103107,94863400,AAPL,35.61388152247052,-5.191883185970397,-3.5591959304033276,6.056762781078059,258.4654696537744,236.17407760620117,213.88268555862794,237.53143035888672,,232.7002564548175,178983900.0,1,32.81850517986571,0.4282768320784669,640.2825013229,1.4042469033365763,-0.008048504732316664,0.07592273461735566,0.022766137512556822,0
2025-01-28,236.5433807373047,238.4594833656038,229.14705946957608,229.1867797612423,75707600,AAPL,43.72204113112542,-4.205715170156282,-3.6884997783539184,6.496427082592356,255.1385749412249,235.1435577392578,215.1485405372907,237.81000854492189,,233.06626829124485,254691500.0,1,23.473647980509753,0.488847767525532,390.97182270293416,2.0081305113542527,-0.022916046190626482,0.009923102706865139,0.01896413659671826,0
2025-01-29,237.63546752929688,238.1318651456976,232.3240069742682,232.43321505583046,45486100,AAPL,47.25909146333333,-3.298029998631222,-3.6104058224093794,6.613435747229959,252.3795844376588,234.3379035949707,216.2962227522826,238.09275634765626,,233.5014301234403,300177600.0,1,31.413836582460647,0.673799813763506,411.0786090888126,1.7510738139818964,-0.02878510779943244,-0.007516272011341307,0.019047869096394464,0
2025-01-30,235.87823486328125,239.05517683623282,235.50098294542886,236.95045561956258,55658300,AAPL,45.203702863575955,-2.689474364684031,-3.4262195308643095,6.607761439456914,250.03181873304274,233.6126678466797,217.19351696031666,238.27880645751952,,233.72779247961563,244519300.0,1,15.897844286408295,0.7539303081792292,572.8970240600572,1.0282430680715782,-0.018393098022108312,0.019007128493654823,0.020479951294296615,0
2025-01-31,234.29966735839844,245.40904807772534,231.7581140684966,245.40904807772534,100959800,AAPL,49.13280475858853,-2.3079620950045125,-3.20256804369235,6.894963959569525,247.7340541809209,232.89686126708983,218.05966835325876,238.49722137451172,,233.78225675378542,143559500.0,1,38.56546062838133,0.9504376502286271,546.7968831509936,1.922110884428739,-0.035466021862835095,0.009710673276549064,0.021056253658592088,0
2025-02-03,226.3672332763672,230.15971829856622,224.0738787357251,228.33297872450572,73063300,AAPL,44.14298387893817,-2.615541672654075,-3.0851627694846955,7.119760824146594,246.55738750999376,232.11056671142578,217.6637459128578,238.49702270507814,,233.07606404165034,70496200.0,1,28.72674552126953,0.3751225907226043,357.2618037203615,1.7463797784203334,-0.0004810854334452719,0.035873051412381285,0.02546202912598781,0
2025-02-04,231.12274169921875,231.45036595591674,225.01704170433482,225.61272492539547,45067300,AAPL,49.58776670019417,-2.44735928326142,-2.9576020722400407,7.3204484974279,245.32590511127697,231.58637161254882,217.84683811382067,238.58677124023438,,232.89003334237114,115563500.0,1,16.15280618283446,1.0093366116549005,717.1488662390976,2.288809973980114,0.0003253479555791472,0.0137421881455011,0.02005443428130372,1
2025-02-05,230.79510498046875,230.99366099381652,226.62536810475493,226.88348940722173,39620300,AAPL,44.996288640517584,-2.313838582147355,-2.8288493742215035,7.238897399812629,243.56247912412482,230.96438446044922,218.36628979677363,238.65567108154298,,232.6905163555233,75943200.0,1,40.524154925294766,0.5681200911549243,698.3234872160309,1.6586632174833293,0.020047485719582925,0.013415721959237459,0.019546493984334418,1
2025-02-06,231.53970336914062,232.11552641696264,228.76979621063217,229.62360070928509,29925300,AAPL,55.498882713520594,-2.1234616533218116,-2.6877718300415654,6.770157263858018,242.30544420379954,230.51812286376952,218.7308015237395,238.74899383544923,,232.58091511872493,105868500.0,1,23.850378777557363,1.1261912560622422,595.6462485887984,1.620056862724744,0.03677027551474943,0.026210697557862206,0.01988642966118428,1
2025-02-07,225.989990234375,232.31409120281862,225.62264568638093,230.9241838961893,39707200,AAPL,47.600576475645866,-2.392819105552917,-2.6287812851438357,6.962333296156132,240.632135040398,229.7700523376465,218.90796963489498,238.7045169067383,,231.9532079868821,66161300.0,1,36.59540168204773,0.5683268808889567,597.5955334587039,1.3003646481080673,0.0757323192718602,0.0004397561682292217,0.021962255595134206,1
2025-02-10,226.25833129882812,229.1803610121675,225.81108525741098,228.16660736242451,33115600,AAPL,56.27716693665151,-2.5551794278795796,-2.6140609136909845,6.45130679726264,239.9874592083878,229.32579040527344,218.66412160215907,238.60583892822265,,231.410838778496,99276900.0,1,28.18657477083724,0.7770535376905029,496.7047028802843,1.615892436186738,0.07388536036524407,-0.029914352961712964,0.016044168012495256,1
2025-02-11,231.19793701171875,233.7919821040532,226.7353950927951,226.8049592810601,53718400,AAPL,59.89994252130588,-2.2592233337695404,-2.543093397706696,6.682367174577952,239.83181356258527,229.25012664794923,218.6684397333132,238.56246856689452,,231.3905624197553,152995300.0,1,39.35416100470371,0.7038642887869855,492.242685424249,1.5493255245200819,0.052661111674147776,-0.06723411125215906,0.01631566761086603,1
2025-02-12,235.42196655273438,235.51142789245534,229.26980470124647,229.78663009476247,45243300,AAPL,63.53256195362832,-1.664643144698971,-2.367403347105151,6.79277474684662,240.335101052211,229.44126052856444,218.54742000491788,238.60616027832032,,231.77450567051523,198238600.0,1,24.57997169975663,0.751659550784346,363.989079603839,2.0894039061786525,0.037826728955172806,-0.11478866475355542,0.018112893435586686,1
2025-02-13,240.05348205566406,240.85852795215618,234.1299251101732,235.4617298072221,53614100,AAPL,67.75310649778586,-0.8103680488151213,-2.0559962874471456,6.974132292123776,241.15707944400748,229.63612365722656,218.11516787044565,238.69482788085938,,232.56297961195799,251852700.0,1,29.49805070719249,0.6065447902830433,185.43623336286987,1.3710392928579878,0.016643884221342553,-0.1160932600136807,0.01936273200128601,1
2025-02-14,243.104736328125,244.0489258287467,239.5168040933544,239.77520922194773,40896200,AAPL,65.1455637415039,0.1115756639832739,-1.6224818971610617,6.6333908743784695,243.3501039772717,230.46058883666993,217.57107369606817,238.79964599609374,,233.56695644206914,292748900.0,1,49.30298880909044,0.5192286357419195,436.5228129940963,1.8179501915390972,0.010220741602481542,-0.12510224633478206,0.008289786046082548,1
2025-02-18,242.9755096435547,243.6811607859394,240.36158248040348,242.6574585849239,48822500,AAPL,57.84755264650293,0.8223160377600607,-1.1335223101768372,6.137964349789357,245.18932057324287,231.1932113647461,217.19710215624934,238.84112121582032,,234.46300912792492,243926400.0,1,27.067033321921535,0.5331257312855084,730.3654713126699,1.6687075018868172,0.010512544141675129,-0.12999550417307248,0.00899751007109353,1
2025-02-19,243.37307739257812,244.50610783818917,241.67353930691675,243.16436963880025,32204200,AAPL,57.12087880135902,1.4015075922051778,-0.6265163297004342,5.925443661206716,246.45751625997903,232.31006927490233,218.16262228982563,238.88339935302736,,235.31158705789187,276130600.0,1,24.139751795994787,1.197582405482072,308.7649484688106,1.221332020404305,-0.018418028984895418,-0.12100298074970484,0.009348307588375739,0
